Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU15,OUT035,427.6555012964194
FDQ19,OUT046,3955.464122771561
DRF15,OUT045,2539.3108334013223
DRE25,OUT019,89.11332273744767
FDK57,OUT018,1850.715229060866
FDD33,OUT010,1240.268549129795
FDR34,OUT027,5188.662577530812
FDU04,OUT045,1717.5656877258373
FDE35,OUT019,-699.7181279368262
NCD31,OUT035,2534.3374639391895
FDJ56,OUT035,1456.7302944433568
NCU53,OUT046,2652.935519946227
FDD39,OUT035,3316.1435926479926
NCU17,OUT019,-70.64504901245778
FDJ20,OUT046,2260.7104967691016
NCW41,OUT018,2594.81818270833
FDL52,OUT035,603.7601180269401
FDS39,OUT035,2209.7075463501433
DRJ47,OUT045,2965.702527084669
FDP13,OUT010,-910.1157419743708
DRK39,OUT010,-958.849506948138
FDF28,OUT010,506.23630222463333
FDB09,OUT045,2188.979688143588
FDM51,OUT046,1737.9500675427519
DRM49,OUT018,717.7439635577839
DRF23,OUT013,2511.7858622787826
DRH01,OUT035,2673.8709676800336
FDH12,OUT027,3276.0507718742074
FDA28,OUT019,553.782343092126
FDW37,OUT018,1333.241496832737
FDF02,OUT046,1833.9956765356262
DRL37,OUT046,795.0564423110801
NCF43,OUT046,2079.1409688273725
FDH08,OUT010,2066.9727196478398
FDR34,OUT019,2314.092718140104
NCK19,OUT049,3124.810253811206
NCD55,OUT018,992.6451989489194
FDT27,OUT049,3887.5085998514533
FDQ57,OUT045,2100.1704060337506
FDA47,OUT035,2368.566103124333
DRG15,OUT027,2233.8767680465844
FDE05,OUT018,2486.91410461527
FDN46,OUT046,1643.9509918479064
FDX27,OUT027,2827.2143495359196
FDT51,OUT045,2035.5435200878037
FDU33,OUT013,728.8521797160183
FDJ16,OUT027,2325.28524933883
FDD20,OUT019,-39.20416573454895
FDT36,OUT049,268.6596180723608
DRF15,OUT027,3914.9598307590586
FDN52,OUT010,-336.6871887512833
FDC22,OUT027,4474.56913262075
FDX15,OUT045,2449.8736871387136
FDT13,OUT013,2731.5622809411807
FDU04,OUT017,1497.032494243641
FDU31,OUT019,2233.7508061742888
FDW59,OUT027,2787.316751260839
NCO29,OUT046,2836.7605313834683
FDL15,OUT035,2434.136631812914
FDI41,OUT049,2386.687674772586
FDQ48,OUT049,1631.7546486693368
DRI39,OUT013,814.1803506614109
FDI08,OUT013,3776.476825662752
FDC21,OUT049,1985.0900561658607
FDF58,OUT035,842.8436587644237
FDS08,OUT010,1240.6605240013428
FDE47,OUT045,2067.5475558627004
NCP18,OUT019,1044.9390369738435
NCR41,OUT013,1358.3898450104618
FDA27,OUT013,3808.764083972819
FDA43,OUT035,3075.422519624961
FDA49,OUT045,1558.5062540752915
NCE55,OUT018,2930.294060484921
DRM49,OUT027,1967.1257982629847
FDF22,OUT027,4961.45918837087
FDQ15,OUT018,1377.6788776273968
NCS54,OUT017,2668.0177133587995
NCY05,OUT013,516.7846618461027
FDR45,OUT046,3828.595425667927
FDK57,OUT049,1698.2897822060706
FDF41,OUT010,2228.9039809624273
FDV21,OUT046,2001.7285634232283
FDD51,OUT046,583.2542571844258
FDF33,OUT046,1822.0037810786353
FDA38,OUT046,4067.1267297834665
FDR56,OUT045,3203.3232811335765
NCN41,OUT017,1889.8508702350432
FDC60,OUT027,3017.896078662793
FDB47,OUT045,3364.2346250770725
DRH01,OUT013,2679.5908008900515
FDW08,OUT046,1484.825102904147
FDF38,OUT027,2131.1047747940393
FDY32,OUT017,2489.1526958734394
FDG34,OUT049,1737.6242629737526
FDG47,OUT019,2812.2781203107425
NCF18,OUT035,2974.9713585979553
FDL39,OUT019,1632.9517031153757
NCH55,OUT035,1898.2699410514983
DRJ35,OUT049,1018.7059129959924
FDS44,OUT035,3522.9821368911635
DRE01,OUT018,4008.5794575086757
FDY39,OUT013,2836.5482200325605
FDY32,OUT018,2859.8370637693197
FDR33,OUT027,3385.3163582516418
NCP50,OUT049,1251.165457237977
FDZ47,OUT018,1533.4139649333242
FDU57,OUT049,2612.1160931903632
FDY44,OUT013,2936.8962896443945
DRH59,OUT018,1333.3961802910308
FDB03,OUT027,5333.359495465641
FDY46,OUT045,2937.820719813639
FDM39,OUT045,2989.129543650519
FDY36,OUT035,1266.5981848769682
NCM55,OUT035,2825.2228981475064
FDJ50,OUT010,-801.6383438720004
DRL60,OUT013,2434.9148055426976
NCJ54,OUT049,3560.746938641937
FDX59,OUT017,459.7162732474733
FDI07,OUT013,3001.6912541642423
DRF51,OUT010,-1139.998942845231
FDM14,OUT017,1555.0471355155387
FDP21,OUT045,3231.6118988541057
FDE40,OUT035,833.9944140928552
FDE05,OUT035,2177.785924545603
FDM13,OUT027,3612.055130464135
FDC34,OUT027,3956.8406936210877
NCI55,OUT018,2133.589125173158
NCE43,OUT018,2975.1503076020053
FDW58,OUT018,1854.1972719791115
FDG60,OUT045,3772.991735616223
FDV31,OUT017,2463.1541403720676
FDR47,OUT013,2786.6134272010668
FDM60,OUT019,-1019.6961223676149
NCF06,OUT018,4352.45926062382
NCN26,OUT027,3269.542717188305
FDQ59,OUT049,1196.5362949997502
FDF09,OUT046,860.3626782795698
NCS06,OUT017,3956.1135839510544
FDT44,OUT046,1934.904402559836
FDI19,OUT017,3543.555866190023
FDT22,OUT017,828.6915670875421
NCF54,OUT027,4275.208540500775
DRG25,OUT045,2990.3355429068997
FDB59,OUT017,2848.9965975027335
FDQ37,OUT017,2996.436595547111
FDP56,OUT035,753.948451389105
FDW44,OUT035,2727.7340105196727
FDJ26,OUT010,1610.4968250419204
FDU43,OUT018,3896.3458348256745
FDW33,OUT045,1744.4886016664586
NCX53,OUT027,3623.052262290047
FDN56,OUT010,741.3095228137922
DRF15,OUT049,2495.5658832499357
FDO33,OUT017,1568.8234118856271
FDZ39,OUT010,39.20853946533572
NCJ19,OUT017,566.3370584089313
FDU01,OUT035,2826.7229456816613
FDT12,OUT035,3373.5490286121685
NCM18,OUT018,1333.6026944152932
FDP19,OUT017,1466.8548697719332
NCR42,OUT049,609.3216148708655
FDN10,OUT046,1950.2881618639901
FDG44,OUT017,397.18145954522856
FDQ10,OUT046,2940.7827547632323
DRH13,OUT049,1843.5456072566678
FDT52,OUT013,3826.384811579972
FDM56,OUT045,1804.1414724534818
NCO43,OUT010,-355.23163854698134
NCV29,OUT035,2645.8196263839945
NCF06,OUT013,4011.061589838405
FDO50,OUT035,1028.8406431538838
FDT59,OUT013,3497.0158201089152
FDX40,OUT027,2042.3668361290054
FDE50,OUT017,2908.8296908240673
FDX51,OUT017,3069.255044301245
NCD30,OUT018,1688.2944756279549
FDK15,OUT013,1560.8551856089962
FDL12,OUT045,1182.5746453228735
FDK46,OUT017,3796.0509505298087
DRH49,OUT010,-681.4022954241489
FDQ57,OUT046,2205.0263581724366
FDY59,OUT017,1236.7492655734068
FDO09,OUT018,4219.297303376924
NCG30,OUT035,1898.539441918654
FDM09,OUT017,2664.2268309879355
NCN17,OUT027,2789.4338970220424
NCS42,OUT013,1341.1721365999688
FDD02,OUT019,-237.38471545996663
FDE34,OUT013,2583.964895760645
FDU38,OUT045,3199.8631255449764
FDB33,OUT046,2821.9889843290175
NCJ29,OUT017,1179.1749959096728
FDZ27,OUT035,471.630112780029
FDI40,OUT013,1511.6825382748175
FDG22,OUT013,608.4066074537957
FDT51,OUT017,1822.7814027059198
FDF20,OUT018,3497.1850860958402
FDV50,OUT035,1532.111541241104
FDT02,OUT049,393.3480654691609
DRC49,OUT017,2215.897393482756
FDF26,OUT049,2558.4849415761473
FDV52,OUT035,1712.1829767752683
FDX59,OUT049,683.4161835772775
FDV25,OUT035,3296.0024464037697
FDW23,OUT027,2148.0563214385766
FDE53,OUT018,2095.3786927772326
FDA19,OUT017,1788.1801523664017
FDH22,OUT046,2047.4077450759175
NCO41,OUT013,1486.798473061718
FDX12,OUT017,3372.748675871101
FDF17,OUT013,3032.557211736347
FDS11,OUT045,3668.8760954980216
FDR51,OUT035,1925.7621194004046
FDT49,OUT010,-408.9380650984566
FDC56,OUT013,1769.3387874463533
FDR13,OUT027,3519.642369511552
FDQ60,OUT035,1888.5727008446597
FDN38,OUT049,4108.33148653704
NCL29,OUT013,2360.250455096015
FDO13,OUT027,4106.834095000608
FDE26,OUT018,2610.3690459981535
FDA31,OUT010,950.1517816822105
FDX14,OUT035,1150.9319540419267
FDA34,OUT045,2773.1196990058697
FDF26,OUT013,2393.685687567985
FDE38,OUT045,2756.899901133397
DRI11,OUT046,2154.8920900591424
FDQ60,OUT027,3422.59061190338
FDL21,OUT027,2261.100257575755
DRC12,OUT027,4465.931669661881
FDC47,OUT046,3820.61621059343
FDE57,OUT045,2230.2567495083813
FDT14,OUT045,2100.8616318293994
NCZ53,OUT046,3212.7815501747955
FDE28,OUT018,3687.6126669896576
FDR19,OUT035,2283.3098526828167
NCF54,OUT019,1469.9413266286554
FDZ08,OUT046,1230.1101162112755
NCJ05,OUT018,2595.2832585037713
FDF59,OUT046,2166.841685000668
NCO05,OUT035,1549.871931422202
FDW24,OUT018,1189.0643410528828
NCX42,OUT018,2942.3080022859176
NCA53,OUT035,613.6520038435751
FDI45,OUT019,1419.9646703323351
FDG46,OUT046,2166.5519497167106
FDM20,OUT010,1798.0508362560747
FDW11,OUT010,-702.5940066603766
FDX08,OUT035,2874.914586707073
NCK17,OUT035,467.3211263265211
FDK32,OUT018,2568.1890559790327
NCA42,OUT035,2109.9108820269807
DRI01,OUT035,2321.6743796115215
NCL55,OUT049,3957.843536934751
DRE25,OUT018,1811.3076989496392
FDD14,OUT017,2762.304928878084
FDB10,OUT046,3727.600723783309
DRN11,OUT035,2089.3347462631855
FDP38,OUT018,1210.9997444704093
NCA30,OUT017,2619.2533525999415
FDT15,OUT017,2944.5809434014545
NCP55,OUT018,900.6721074848666
FDF12,OUT035,2168.6446059210616
FDM21,OUT018,4286.580623584499
FDX56,OUT035,3067.1253620846164
FDF10,OUT017,1833.9362450490169
FDT32,OUT045,3212.9433349122173
FDM51,OUT018,1821.8232703324031
NCR50,OUT018,2622.3131005628566
FDI19,OUT049,3718.335110598101
FDX21,OUT017,1670.2859137953892
FDR31,OUT035,2392.8276179929285
FDY02,OUT013,3991.4317483023415
NCA29,OUT045,2703.7701850216417
NCX17,OUT046,3678.3807391880036
FDM12,OUT045,3223.222351324248
FDI53,OUT027,3880.097363479981
NCU30,OUT049,2591.91692483265
FDC56,OUT027,3383.0110312859397
FDK27,OUT018,2274.1593026424125
NCK18,OUT017,2342.514305776158
FDB52,OUT019,2673.4600085644643
DRG25,OUT027,4431.471961419552
FDZ13,OUT049,760.4516432960584
FDB57,OUT019,2215.649694673306
FDR40,OUT046,1480.1286921182304
NCO14,OUT019,-497.71016364169236
NCN19,OUT045,2980.2804580825587
FDQ28,OUT019,1007.0134949760876
FDO13,OUT018,2885.870018316972
FDK48,OUT013,1062.1831499251243
FDU07,OUT018,2692.005379912389
FDW20,OUT046,2073.499481075067
FDV12,OUT010,-164.66661566729692
FDH24,OUT013,2430.61948844826
FDV59,OUT049,3321.5319352744864
FDK57,OUT045,1696.9231444401444
FDL16,OUT027,2253.2612743232903
NCQ17,OUT046,2573.819269550374
FDJ15,OUT018,3282.3539148146747
FDX24,OUT049,1513.8755900071874
FDT47,OUT046,1728.3513752325223
FDT10,OUT049,1121.6478920169168
FDZ37,OUT018,1441.9808071252346
FDW43,OUT027,5193.603126902685
DRN36,OUT017,1297.9142834532904
FDJ14,OUT045,1163.2775559125744
FDA32,OUT013,3293.739648111662
FDJ38,OUT019,1401.1309218311978
FDQ57,OUT017,2136.311760069739
NCQ41,OUT019,2642.5907707693286
FDG56,OUT049,1104.4513465031584
DRC13,OUT027,3265.7810386731226
FDV55,OUT035,2116.877745372595
FDQ49,OUT045,2541.8115847507306
FDE29,OUT010,-836.1322864746185
FDR03,OUT013,3121.739358754822
FDD45,OUT049,1430.7531550249269
FDN38,OUT010,2363.757073041291
FDT56,OUT046,1244.6312969411636
FDT48,OUT045,2652.1375242047206
FDU03,OUT049,2793.441467079203
FDC56,OUT010,99.389502628863
NCO43,OUT027,2934.3143456388552
FDQ27,OUT017,1430.7660534592414
FDR03,OUT046,3212.8219801858622
DRH23,OUT010,-1013.9129084579245
FDG22,OUT045,810.8068053433367
NCJ42,OUT013,1599.208046268134
FDR24,OUT046,1714.0789844767069
FDW60,OUT035,2705.3954221617114
FDJ08,OUT013,2867.965695106551
DRL59,OUT018,1195.3027348625722
FDG60,OUT010,1927.3249253385507
FDW27,OUT017,2243.2685332393085
FDX14,OUT018,1508.7446159109738
FDC20,OUT013,800.1642697685543
NCS29,OUT018,4476.077838885789
FDJ56,OUT046,1728.6187079553476
FDB20,OUT019,-15.35775204738934
FDL28,OUT027,4828.614446122389
FDW01,OUT018,2617.428455698314
FDL03,OUT046,3224.160625831232
FDX22,OUT049,3547.4444026129604
FDJ21,OUT035,2188.472728937327
FDR31,OUT045,2588.6607054705146
FDG21,OUT035,2162.066449250683
FDS22,OUT027,2181.6711278148596
FDK08,OUT035,1493.2710587827075
FDE17,OUT018,2572.9922942222274
NCN30,OUT017,1432.759941053504
FDT50,OUT046,1740.1307044638324
NCX42,OUT049,2717.625223830264
FDJ12,OUT035,3283.5561006643848
NCA18,OUT027,3366.4710437160575
FDP23,OUT019,1960.1280017343668
FDX12,OUT013,3660.140533191341
FDN40,OUT018,2345.9196891327574
FDV48,OUT035,1094.3697230019943
NCY54,OUT013,2519.8946049850065
FDL16,OUT010,-957.4742991083656
FDR45,OUT018,3898.430743246655
FDJ52,OUT046,2679.4839543017633
DRG01,OUT017,1016.6762897900401
FDP52,OUT013,3221.1608116687576
FDU58,OUT017,2742.089045248681
FDL02,OUT045,1806.0835991826764
FDG28,OUT013,3504.173459021811
FDA19,OUT035,1826.8492239033756
FDW46,OUT027,2636.844576405878
NCD43,OUT049,1714.0445412348176
DRG39,OUT013,690.8777910574073
NCF55,OUT049,601.8751783713217
FDJ07,OUT046,1956.6699643893935
FDE08,OUT046,2679.4116184367113
FDP56,OUT019,-560.9738727506304
FDT45,OUT045,804.5900679367049
FDF17,OUT018,3370.824254780583
FDX44,OUT046,1637.4668455330282
FDM28,OUT027,4427.117716934987
FDI36,OUT049,3087.751835636018
FDS07,OUT045,1576.6816106696767
FDD36,OUT045,1997.6165365504835
FDW11,OUT046,1196.1713413728164
FDN40,OUT049,2187.3705571072996
NCQ18,OUT049,1576.706342959476
NCQ54,OUT017,2366.6158974938407
NCS42,OUT045,1563.6725503763162
DRH39,OUT010,-1078.5648901292118
FDC09,OUT027,3245.7621459021075
FDT08,OUT010,678.7713562813935
FDC08,OUT035,3388.352816962263
FDT20,OUT017,520.8941217955507
FDS35,OUT035,836.1447327105138
FDX58,OUT018,3152.1775913066976
FDW58,OUT046,1815.628244174158
DRD27,OUT046,1740.65227838752
FDH32,OUT019,265.15951532739894
FDS26,OUT035,4026.8788145536964
FDQ31,OUT046,1621.8160086320545
FDP11,OUT018,3792.524411756568
FDD58,OUT017,1558.478011690083
FDM33,OUT045,3354.9690707062828
FDZ16,OUT049,3094.0374400641685
NCS29,OUT010,2557.01774120578
NCM18,OUT019,-335.2042492980729
FDP11,OUT049,3605.000912566419
NCC42,OUT017,2119.2609456372847
DRM23,OUT046,2739.215526249144
NCN55,OUT027,5086.691812374722
FDK46,OUT013,3797.080817649835
FDR01,OUT046,3412.999162468367
NCA05,OUT045,2333.7398420892305
NCP43,OUT017,2707.2306959121215
FDR12,OUT010,1202.984260568595
FDQ01,OUT013,3788.0321618906173
FDM13,OUT046,2289.5686537778056
FDQ19,OUT017,3632.7247768626685
FDK56,OUT019,855.5076350652907
NCX06,OUT010,1344.0620021127393
FDO56,OUT027,3544.6725175138026
FDU45,OUT045,2046.2271722272437
FDI16,OUT019,-644.8959578192463
FDL32,OUT046,1970.2584590955555
FDA07,OUT046,2333.013820252876
FDA14,OUT045,2267.311496499564
FDV46,OUT027,3596.978659379234
NCO07,OUT035,3330.441423606544
NCP41,OUT046,1995.5893560607135
FDY60,OUT018,2228.002726690241
FDN38,OUT017,3942.2312092771144
FDO15,OUT046,1585.5175537722887
FDT60,OUT013,1915.4824791817484
FDA55,OUT035,3528.479994252345
FDE02,OUT010,-351.06241212411794
DRJ39,OUT049,3600.733922333159
FDV34,OUT035,1236.327928605731
FDS20,OUT027,4309.0589245555775
FDF02,OUT027,3117.7986045110247
FDW40,OUT017,2125.90304558725
NCB43,OUT046,2937.358753733446
FDR58,OUT017,1190.147431394655
DRJ59,OUT035,509.5860308649364
NCD30,OUT017,1306.4878288438615
FDE14,OUT017,1414.1729666223641
FDC28,OUT018,1656.358545747879
FDU16,OUT018,1345.5768760808196
NCD19,OUT035,246.19104636043937
FDU21,OUT046,933.8045663262034
FDV59,OUT027,4761.927315861027
FDU03,OUT045,2891.562323195394
FDC33,OUT010,2345.9592115390806
NCR42,OUT035,493.16696961673875
DRH59,OUT035,1025.9028531807357
NCM31,OUT035,2072.0063250347002
FDS50,OUT035,3323.5453611274097
FDP39,OUT046,1138.706866999562
FDQ55,OUT013,1742.2325331675788
FDV36,OUT019,519.0440565526283
FDI05,OUT027,2760.4877946931056
FDS45,OUT027,3382.1023464103573
FDA39,OUT045,446.9973491359699
FDC37,OUT010,178.32060456411017
FDJ60,OUT027,4174.561929494619
DRQ35,OUT046,2217.1125771845327
NCJ06,OUT046,2196.402055604037
NCY42,OUT018,2601.7354673781356
DRM37,OUT049,3069.8418511923173
FDR14,OUT045,946.6239091475016
FDE51,OUT049,949.961890625984
FDT33,OUT017,2266.0256637950524
FDR08,OUT013,1548.623463231528
FDE36,OUT010,870.994992500765
FDL22,OUT019,71.68257098824677
FDR44,OUT013,1722.057035219283
FDI56,OUT019,122.42838111312497
FDE47,OUT010,315.74135272852584
FDV27,OUT010,9.10134809314144
FDV10,OUT049,631.9651239125465
FDC40,OUT045,1301.940130237012
NCX41,OUT013,3087.333305227661
NCQ38,OUT027,3210.045620162102
FDV12,OUT027,3113.054564076594
FDE52,OUT017,1048.7525139598065
FDG20,OUT027,4293.781512417307
FDV16,OUT027,1972.4045330313627
FDI32,OUT017,1404.4513032885268
FDJ32,OUT049,985.6127737152538
FDN39,OUT018,2350.848939757815
FDY34,OUT017,2627.830794916972
FDC14,OUT035,647.0993268453766
FDA55,OUT017,3476.8671667674944
FDZ50,OUT010,1108.8579606510339
DRG13,OUT049,2750.3268374663376
FDP01,OUT013,2365.7375490798336
NCG54,OUT017,2475.2493168550172
FDM13,OUT045,2196.229234815568
NCO18,OUT027,4421.045274885917
NCW41,OUT013,2220.128039033634
FDM52,OUT027,3760.44543069678
NCF55,OUT035,448.58512477860677
FDT09,OUT046,2333.4242322694117
NCM19,OUT035,1406.1887297422268
FDW12,OUT018,2570.006123232418
FDP15,OUT019,2000.1019733589503
FDK36,OUT045,774.7740619035582
FDZ25,OUT035,2428.8685225765776
NCW06,OUT049,2959.08407943962
FDW60,OUT046,3008.303037721211
DRC49,OUT013,2245.336121431016
NCT17,OUT035,2826.5386227730924
NCN06,OUT018,2819.899701905286
FDC45,OUT013,2381.575669247357
DRJ47,OUT019,1481.2332464750655
NCF06,OUT045,4184.009463852618
FDE21,OUT010,118.55433932065074
DRG27,OUT013,431.47098770495376
FDW40,OUT049,2301.871463965226
NCO53,OUT046,2694.2064108108607
FDE23,OUT049,505.77559840841684
FDQ16,OUT046,1951.5057763043103
FDS26,OUT045,4141.813004268493
FDZ13,OUT010,-1257.6128837508138
FDS14,OUT049,2415.141385658557
FDC10,OUT045,2123.09132657064
FDY16,OUT049,2927.1430471893154
FDJ20,OUT035,2033.7715608746978
FDV43,OUT035,638.5280223861423
FDZ32,OUT027,3120.9915190065985
FDR23,OUT046,2896.7445950651327
FDN24,OUT035,771.0031563171386
FDE34,OUT027,4196.676445023666
FDU31,OUT013,3498.385239390197
FDW33,OUT018,1951.5871275467744
FDU26,OUT046,2218.354221888255
FDE20,OUT027,4173.867990888148
NCW05,OUT035,1543.5060180712935
FDB22,OUT018,2535.3130120817823
FDO56,OUT046,2205.5991201332035
FDA19,OUT027,3406.4638537794135
DRI39,OUT045,1017.9780700556207
FDH52,OUT018,1273.850072696655
FDZ50,OUT035,2817.792707334136
NCN42,OUT035,2125.1228674534564
FDB53,OUT013,2037.9009601377788
DRG11,OUT017,1479.1263738460918
DRK11,OUT027,3780.525198070558
FDQ60,OUT017,1859.989615086204
FDT36,OUT017,72.850068492567
DRG25,OUT018,3152.367045147509
DRJ23,OUT046,3084.0342307116425
FDG05,OUT035,2151.5156287822274
NCK06,OUT018,2233.0453753461575
FDU52,OUT017,2179.611930120939
FDW07,OUT018,1665.9710891735424
NCM17,OUT045,827.5738789155397
FDA22,OUT045,2582.9192595344084
NCA41,OUT018,3227.435570725779
FDF38,OUT035,606.1414385492756
FDH52,OUT046,1240.8009762815814
FDY58,OUT019,2311.1249646704878
FDZ16,OUT045,3106.719041707721
NCM18,OUT017,941.2621224672096
FDA22,OUT018,2723.0210059446854
NCJ43,OUT035,2578.549899535893
FDI34,OUT027,5175.159674073529
FDG56,OUT046,1243.1063949625486
FDS34,OUT046,1972.8198354429712
DRC01,OUT035,896.1419796605683
FDQ04,OUT035,538.0519785038766
FDK04,OUT035,731.0577192618725
FDT51,OUT049,2013.4422365002813
FDV26,OUT017,2855.9043923326662
FDS04,OUT049,2147.6947442775654
FDW43,OUT018,3940.333282737485
FDQ28,OUT010,696.526052990582
NCK06,OUT017,1845.314340350859
FDS23,OUT018,2289.6068337875886
FDZ36,OUT019,1519.4202601540746
FDE56,OUT018,1264.8463808950366
FDW10,OUT027,4131.727098595142
NCN14,OUT045,2938.941812884762
NCQ18,OUT045,1600.2741183477942
FDW08,OUT017,1425.8696964804278
FDU43,OUT035,3553.1201331890315
FDR33,OUT010,195.097434985853
FDM24,OUT010,430.85878678655774
NCZ05,OUT046,1854.6947808056507
NCV41,OUT035,1835.207530882867
FDV11,OUT018,2882.8182924648336
NCY05,OUT035,563.8156861163083
FDV44,OUT018,3209.255611489759
FDW32,OUT049,1543.926197326877
NCU18,OUT027,3841.160542529916
NCC43,OUT035,3751.6798333227434
FDW19,OUT013,1823.5007347436967
FDN31,OUT035,2947.1088874163415
FDI48,OUT045,838.7351660309328
FDS24,OUT017,1377.1219191835494
FDF46,OUT049,1791.508834066933
DRG23,OUT017,2137.108985906525
FDG14,OUT018,2615.4285932205903
NCY30,OUT049,2930.305698545956
FDO28,OUT018,2105.780662360403
DRD24,OUT035,2334.0739155184538
FDI33,OUT049,1435.3847312472235
FDN32,OUT046,2998.45003681476
FDR16,OUT045,3319.4141097145384
FDF26,OUT046,2704.864960151057
NCN29,OUT018,666.6700840634429
FDE20,OUT045,2752.963551425116
FDA46,OUT046,3189.5985928481014
FDU28,OUT045,3039.731393883764
FDQ48,OUT045,1435.8792241376382
FDV36,OUT013,1841.4464338305581
FDR14,OUT018,1128.9630620386047
FDP23,OUT017,3267.761505838448
FDP56,OUT013,764.2956823197032
FDK48,OUT010,-1074.8282448859438
FDR48,OUT046,2360.9727325771464
NCY29,OUT049,1077.874297337923
FDM22,OUT018,1163.8767410753449
DRJ01,OUT013,2470.928828731244
FDZ43,OUT045,3887.611645235449
FDV03,OUT035,2375.5264564804475
FDX11,OUT027,4277.5407997793955
NCA41,OUT027,4457.004733324668
FDE38,OUT017,2546.8831454586434
FDI27,OUT018,923.9308051009325
FDN32,OUT013,2659.466551179561
NCN43,OUT017,1797.0872943975207
FDB47,OUT027,4759.942435876861
FDV03,OUT017,2331.5976256828926
NCN30,OUT045,1687.7162159451907
NCV54,OUT010,150.9846882974195
FDV07,OUT013,1061.2680533803205
FDP07,OUT049,2875.242432135952
FDK48,OUT018,1103.2350823631791
FDM15,OUT019,771.9750449422609
FDY19,OUT027,3378.5620335605327
FDK46,OUT046,4123.630512463258
FDY11,OUT045,1149.405914619704
FDH09,OUT046,955.655461041945
FDO08,OUT027,4134.4774270232665
FDU14,OUT013,3679.4254780414713
FDD22,OUT027,3274.5668544111077
FDM27,OUT017,2196.2150544293345
FDL02,OUT027,3222.0466868268277
NCA17,OUT035,2163.075895903237
FDE38,OUT019,1230.3121316113788
NCG07,OUT049,3062.8937909359493
DRC27,OUT013,3898.7739405435123
FDA27,OUT035,3861.9062637750876
FDW40,OUT045,2325.4294508848307
DRI11,OUT013,1879.3053799221316
FDN50,OUT046,1650.0811811961846
FDR12,OUT046,3065.9384237855065
FDT34,OUT027,3045.308597564833
FDW11,OUT035,944.4269386569522
NCO30,OUT027,4370.531749783911
FDZ34,OUT017,2608.2760188097445
FDU45,OUT017,1833.397013003399
NCD42,OUT035,434.8761166510611
FDX25,OUT045,2307.678065750306
NCR29,OUT046,1137.1850610207955
FDX43,OUT019,2222.805180974967
FDB04,OUT010,-133.90051366172094
FDR49,OUT027,2048.992760487761
FDS39,OUT018,2545.930737901227
FDW58,OUT045,1665.872045967053
FDG22,OUT019,-693.7791484892355
FDG31,OUT017,870.641310359136
NCV53,OUT027,5188.173581044559
DRJ37,OUT035,2247.2651875867114
FDV07,OUT035,1101.7041099007106
FDW52,OUT018,2854.462561187959
FDT15,OUT045,3163.6344097101282
FDD02,OUT018,1763.503049403045
FDM16,OUT035,1103.0900429522633
NCE55,OUT046,2593.5338752915595
FDB57,OUT018,3847.9145912023087
FDQ04,OUT013,556.2080892031936
FDQ47,OUT019,-778.4638094980646
FDY14,OUT019,2854.9252178785327
DRK37,OUT017,2355.3824990785843
FDO25,OUT017,3135.289938826426
FDL57,OUT046,4341.40011757123
NCK29,OUT018,1608.0390691279736
FDK46,OUT027,5487.75212265979
NCB43,OUT010,869.829797125821
DRE01,OUT027,5250.525372228031
FDC46,OUT018,3135.0902894289084
FDQ23,OUT045,1806.7644262336173
FDX38,OUT049,921.9419374247302
FDG60,OUT018,3967.74319898633
FDW55,OUT017,3476.143629417609
FDP39,OUT013,798.0058544623575
FDB20,OUT018,1631.2374503878107
FDV21,OUT017,1747.764568369127
FDZ02,OUT013,1526.4923222139582
FDP19,OUT027,3094.4481749931847
FDA38,OUT035,3860.338321815513
FDH22,OUT045,1952.1897054780925
DRM11,OUT045,4196.3223846029405
FDO12,OUT027,4466.222857976149
FDT14,OUT049,2081.9041750733877
FDW34,OUT010,2063.345036009251
FDG04,OUT027,4519.841374678132
FDW59,OUT018,1511.0665161179281
FDR33,OUT018,2120.2566718107414
FDP32,OUT013,1823.9028871620583
FDL13,OUT027,5299.000507258636
FDD22,OUT013,1679.5718567703718
FDV40,OUT027,2578.0290001147687
NCD55,OUT046,911.2777390394149
FDQ20,OUT010,-983.6235971671692
FDD28,OUT045,696.6175235382157
FDC39,OUT045,2695.4334335557896
NCR17,OUT049,1864.1611434570584
DRO35,OUT018,2171.650857732443
FDF40,OUT049,4084.633643839172
FDR31,OUT018,2712.261498828604
NCQ41,OUT017,2882.4461732585614
FDP38,OUT046,1130.8661293156367
NCU54,OUT027,4765.198468395084
FDG22,OUT018,931.1696073006827
DRK59,OUT013,3271.2443292255384
FDC37,OUT046,1998.537605330924
NCO42,OUT013,2231.9559018813497
NCT42,OUT017,2296.978076923472
FDX27,OUT035,1340.2417654893857
FDV40,OUT018,1122.2710705198615
FDT45,OUT027,2229.260724451404
FDS47,OUT019,-460.34702842939487
FDR45,OUT035,3541.2089239350817
FDB03,OUT045,3919.1695721252045
FDO49,OUT035,724.3275339036622
FDU60,OUT027,4026.1070096736685
FDB26,OUT018,1089.8836992474116
FDB46,OUT017,3166.8619261785243
FDQ37,OUT019,1753.5466825003607
FDN03,OUT017,3980.3490691625893
NCX30,OUT045,3870.737664236729
FDK32,OUT019,800.1373116151783
DRM47,OUT013,2978.361101874506
NCO02,OUT046,1125.6521025263767
FDP04,OUT013,986.23105759664
NCO43,OUT049,1538.9010911252994
